document	label
그다지 좋다고 할순없는게 무슨말하는지 이해를 못하겠음... 조별과제도 깐깐하게 봐서 은근히 힘듦.	02222
수업 자체는 너무 재밌고 흥미로움단 족보 있어서 단답형을 무슨 신의 속도로 푸는 얘들 있음그래도 열심히 하면 에이뿔 나옴수업 하나도 놓치지 말아야 하며 교수님이 말씀해주신 데에서 시험 나옴따라서 서술형도 영혼 갈아서 교수님이 말씀해주신 것도 다 외워서 쓰면 만점 주심 그리고 교수님 글의 서술도 보셔서 앞뒤 문맥 이상하면 점수 깎으심그리고 조별과제 뒤에 참고문헌 다 보시는지 베낀 거는 다 알아보심점수 왜 이렇게 주셨나고 하니 짜집기한 거인 거 다 안다고 하심깐깐하시니 그냥 영혼 갈면 된다	22212
시험이 단답형 서술형나오는데 서술형 채점기준이 너무까다롭고 제가 외운거 다써도 감점이....기준을 저는 모르겠습니다....그리고 시험지 가져가라고 주시는데  그러다 족보생긴것같고 문제를 아마똑같이 냈는지 논란이있었던걸로 알고있어요. 수업은 피피티만 보면 안될것같고 열심히 들으면서 필기해야할듯!!피피티 짧지만 어려워요 . 팀플 소논문같은거 쓰는거하나있습니다.  수업이 저에겐 지루했고 시간꽉꽉채워서 수업이 이루어집니다.	21202
.다시는 듣고 싶지 않은 수업 시험 관련해서 진짜 짜증나고 융통성 없음 사회학 자체는 정말 흥미로웠음	22202
내 인생, 최악의 교수.설명도 겁나 못하는데, 학생에 대한 배려 1도 없음그냥 자기 하고 싶은대로 함, 이기적이고 깐깐하며 시험 분량은 진짜 세상에서 제일 많은데, 혼자 시험주에 안보고 다음주에봄, 그래놓고 겹쳐 안보는게 좋지요?라고 답절해놓고 쳐 물어봄이 교수 망했으면 좋겠다	22220
시험문제라 너무 쉬워서 성적받기 어려움 거의 개념 설명하는 그럼 문제로 나옴	20222
노력대비 결과물이 동등하게 나오는 것을 좋아하는 사람이라면 절대 듣지마세요.. 전공이 아니라 교양이라고 생각이 들을정도입니다문제가 미친듯이 쉬워서 사소한거 하나만 틀려도 B라고 생각하시면 됨.문제가 어떤식이냐면 어떤 단어주어지고 정의쓰시오 이런거나옴.벼락치기 가능한 과목이니 만약 자기가 학점이 3.7~4.5 나온다 하면 듣지마세요 이 수업이 종강하면 매우 허무할것입니다. 공부는 열심히하는데  노력한것이 정말 화가날정도로 시험문제가 너무 쉽고  딱히 배울것이 없는 과목입니다... 심지어 하나틀리면 걍 B임	22202
그냥 피피티 읽어주는 교수.어려운건 스킵. 사실상 배우는게 거의 없다. 전공이라고 보기에는 어려운 학습량.시험이 너무 쉬워서 중간기말 배점 가장 낮은거 하나씩 틀렸는데A-... 성적 깐깐하게 준다.1점이 아닌 이유는 학습량이 적어서 바쁜사람들에겐 좋을수도 있으니까	20222
개인레포트+ 발표까지 시키면서 또 시험 변별력도 없으면서 쓸 데 없이 비율 깐깐  수업 내용은 무난	20222
시험이 변별력없을 정도로 쉽습니다. 그래서 실수하면 그냥 털리는 과목이고 비율도 깐깐한 편입니다. 교수님은 그냥 딱 읽어주시는 수준으로 수업하시고 3학년 수업임에도 경제원론보다 쉽게 진행합니다. 조금 아쉬움이 남는 수업퀄리티였습니다. 그러나 학점 쉽게 따시려는 분들은 들으세요. 꼼꼼하게 하더라도 공부량이 절대 시험전 5시간도 안나옵니다. 효율성으로는 좋은 과목이네요.	20222
교수님이 설명을 살짝 어렵게하시는데 그것 말고는  괜찮아요	22202
0점이없네요... 대학와서 처음으로 돈아깝다고 생각한 강의입니다	22202
성실하게 하면 한두번빠졌음에도 불구하고 점수 잘주심 추천	21222
수업 자체는 그냥 그랬지만 성적을 잘주셔서 좋았음	21222
시험문제도 굉장히 쉽고 만족스러웠습니다. !!	21222
실무경험이 풍부하셔서 관련된 이야기들이 들을만 합니다. 시험도 굉장히 쉽게 내시고 다 알려주시기도 합니다. 단 이론 과목 특성상 졸리고 외울게 많은 수업입니다	21212
이 강의는 내가 수강했던 교수님 중 최강자인 최재영 교수님을 뛰어넘는 최강의 강의임.일단 이 교수님의 수업을 듣는 것 보다 책하나 빌려서 읽는 것이 더 머리에 박힐 것임.무엇보다 최강으로 터져버린 것은 시험도중에 학생들에게 답을 알려준다는 것임.뭐 이게 모두에게 똑같은 답을 알려준다면 문제라고 보기 애매하지만, 심각하게 터져 버린 것은 일부 학생들에게 옆으로 가서 답에 대한 추가적인 귀뜀을 해준다는 것임.걍 부패하다 못해 녹아내림.걍 학점 운에 맡겨 받을 거면 들으시길 ..	20202
정말 이런 교수님 처음봄시험에 안배운거 나와서 회계 기초지식이 있는 사람만 맞을 수 있는거 아니냐고 했더니 인생은 원래 불공평해~라는 명언 남겨주심. (실제로 회계 기초지식이 있는 몇명은 맞음)시험 이의신청률 0%라고 자랑하시는데 이의신청하면 감점이라고 말했는데 누가 이의신청하겠음?회계 기초지식 없음 듣지 마세요학점은 비율 채워주시긴 할듯	22220
그냥 결론만 말씀 드리면 듣지마세요시험 - 2회과제 - 2개 ( 1. 책 읽고 요약 2. 사이버강의듣고 요약)TMI 많이 뿌리지만 수업은 큰 틀부터 잡아줘서 나쁘지 않음문제는 시험임교과서 달달 외웠는데 시간이 없어서 못풀음시험 문제도 대충 내서 고치는 것도 많아서 시간 잡아먹음이럴거면 왜 공부 했나 싶을 정도로  무의미하고 허탈함책에 없는거 냄 (어느정도 회계 기초 지식이 깔려 있어야 풀음 회계란걸 처음부터 배우고 교과서만 공부하면 못푸는 문제 있음)	20222
절대 듣지마세요 그냥 하는 소리가 아닙니다시험 중 오타 수정만 10분은 잡아 먹은 듯책에 없는 문제 나옴 이의제기 할 수 없게 이의신청 하면 바로 감점이라고 함수업 내용은 본인 이야기가 반을 차지함자존감이 매우 높은듯^^웃기려고 하는데 하나도 안 웃김미국 국적이라 미국에 대한 굉장한 자부심이 있음수강신청 때로 돌아간다면 절대로 듣지 않고 싶음이 교수라면 무조건 거르시길	22220
자기관련 TMI 뿌리다 수업시간 잡아먹고 막판에 수업 그냥 막 나감 그 시간에 빨리 끝내주던가 설명을 자세히 해줬으면 ㅎㅋ수업도 자기가 꼿힌 부분만 똑같은 거 계속 설명해주고 나머지는 별로 안중요하다는듯 그냥 지나감 근데 시험에는 그냥 지나간 것도 존나 자세히 나옴과제도 양 존나 많음 개두꺼운 책 읽고 요약하는거랑 존~~나 많은 강의 듣고 다 요약하고 느낌점 써야함ㅋㅋㅋㅋㅋ시험은 시험지 8장 꽉꽉 채워서 내는데 시간은 엄청 조금 줘서 검토나 고민할 시간없이 그냥 풀어재껴야 함시험 관련해서 클레임 걸면 무조건 감점이라고 자기 입으로 말함 마치 완벽주의자 같으나 시험지보니 틀린 문제도 있고 오타도 많음;다시 돌아간다면 절때 수강하지 않겠음 ㅎㅎ!	20202
시험시간 핵부족함 빨리읽고 빨리 쓰는 사람이 이기는것같음이렇게 시험시간 촉박하게 주는 교수님 처음임.본인 자랑 너무 심하고 (안물안궁)개그욕심이 있는데;; 그시간에 그냥 수업 더 빨리 끝내줬으면 하는 바람착하시긴 한 것 같은데.. 글쎄...??친절한 회계원리가 10장까지 있는데중간고사 5장까지 나가고 시험봄 (범위 개많아요~~~)연습문제랑 똑같이 나왔고심지어 수업 안한 부분에서도 문제내심 ㅋㅋ중간고사 객관25문제랑 분개부터해서 재무제표,손익계산서 작성까지기말고사는 6~10 나갈거같음데..ㅠㅠ회계 열공하실붐들은 들으십쇼...ㅋ시간을 되돌린다면 난 안들을거임 ..	20222
출석때 대답 분명히했는데 나중에 보니깐 결석처리되있어서 정정요청드렸더니 자기는 실수할리가 없다면서 오히려 나를 거짓말쟁이 비양심자로 몰아가던 교수님...이걸로 한학기내내 교수님께 찾아가도 이미 나는 가짓말쟁이라고 여기시던 교수님..그래놓고 내가 맘에안들었는지 중간고사 점수가 28점이 나왔음에도 최종에서 8점을 깎은 20점만 반영해서 기어이 c를 만들어버리신 최악의 교수님.. 거기에 정정요청드렸더니 변별력때문에 어쩔수없다던 쓰레기같은 교수님... 변별력, 형평성이 그렇게 중요하시다면서 왜 제 출석은 결석이 된거고 중간점수는 그렇게 1/3이나 깎으신건가요??	22020
지식, 전달력, 열정, 성품 그 무엇 하나도 빠지지 않으시는 최고의 교수님이다. 시험 두 번 있으니 그것만 잘 보면 성적 잘  나온다.  공학인증  필요한거  아니라면 이 교수님거를 듣도록하자.	21221
교수님은 대박 좋으셔요 일교시 수업이었는데 목소리 크게 해주셔서 그나마.. 잠이깼고요모르는 거 여쭤보면 친절히 다 알려주세요제가 중간땐 평균 성적이었는데 결석 두번에 기말고사는 심지어 잠망해서 30분 밖에 못쳐서 개말아먹었는데도씨플로 채워주셨어요 감동입니다 교수님이산수학마저 씨마였다면 전 울었을거에요	21221
진짜 교수님 너어어어어어무 좋으심. 시험은 중간보다 기말이 쉽게 나옴.재수강반이라 학번부터 학과 많이 섞여있었는데도 모두들 잘 따라갈 수 있도록 수업 진행해주심. 시험은 전날 예제만 쭉 풀고가도 에이는 나오는 것 같음. 교수님 겁나 귀여우셔서 수업시간에 집중하게됨. 2년간 봐온 교수님들중에 탑3안에 듦. 강의력은 보장! 근데 원래 전공기초 이산수학은 쉬우니까 그런거 일수도?? 한학기동안 9시에 가는게 힘들었지만 교수님하고 가끔 수다떠는게 좋았음. 이름하고 얼굴 외우셔서 당황스럽긴 했지만.... 그래도 너무너무 좋은 교수님!	21221
수업은 지루함이 없지 않아 있지만 교수님 인성 자체는 괜찮으신분인것 같습니다. 조별 과제가 한개 있긴 하지만 할만 합니다. 중간전에 쪽지 시험 하나 있고 중간시험 보지만 나름 중요한거 집어주시기 때문에 시험에 대한 부담감이 적었습니다.	11221
대학와서 300~400만 원 학비 내고 굳이 들을 만한 수업이 아니다. 내용이 없다. 일주일에 세시간 동안 의미도 내용도 없는 강의 들으려 시간 버리기 좋다.시험과 과제는 쉽고 널널하다. 시험은 약술형인데, 적당히 공부해가면 못 쓸 문제가 없다. 난 내용이니 의미니 다 필요 없고, 학점만 잘 따면 돈값한거라고 생각하는 사람에게는 5점일 것	11202
교수님이 많이 가르쳐줄려하십니다.시험문제도 찍어주시고요.부담없이 들을수 있는과목입니다.위에평있는데 출튀는 자랑이아닙니다^^ 교수님도 인지하고 계십니다.	21211
일단 시험은 올 주관식이었어요.출튀하고 수업 하나도 안들었는데 프린트만 공부하시면 잘 나올거에요.마지막에 시험 나올거 집어주십니다	21222
참된 영어를 가르치고자 하는 모습이 보이심. 수업 준비도 열심히 해오심. 출석 부르면서 한명씩  질문 한두개씩 함 유쾌하시고 사람도 좋으시고 다 좋은데 주변 다른 교수님들 이야기를 들어보면 좀 빡센 감이 없지 않아 있음 그래도 정말 좋으신 분!	22221
에타 평이 좋지는 않아서 걱정했는데 나름 나쁘지 않아요거의 매번 숙제를 내주시는데 아주 간단한거라서 괜찮습니다시키는대로 잘 하면 성적은 무난한 거 같습니다	12222
교수님 ㄹㅇ 착하시고 수업도 재미있게 하심. 중간 기말 보는데 중간 보는 방식이 다른 교수님보다 복잡하시고 형식 맞춰야하는 것도 은근히 까다로움.	20211
사랑해요 니촐슨 수업시간 다 채운적없고 시험도 꿀 부담이없음	21222
족보없으면  수업 안듣는게 나음. 수업 다 듣고 ppt외우고 하는거에 비해 족보가 너무 그대로 나와서 변별력이 진짜없음	20222
와우 정말로 최악과 차악의 싸움. 과목이 어려워서 어쩔수없다고생각함. 복습해주시는건 좋음	22202
교수님께서 매우 탈권위적이시고 열린마인드로 강의에 임하심 뭐만하면 일찍끝내주시고 과제도 거의없다싶이 하고 무엇보다 자신의 전공을 찾으려고하는 학생들에게 매우 도움이 되는 각 진로별 특강이 마련되있음	12221
